created_at_utc,transfer_id,method,seed,source_size,target_size,source_train_size,source_val_size,target_test_size,source_train_auc,source_val_auc,target_test_auc,target_pr_auc,target_balanced_acc,target_macro_f1,target_licensed_consistency,target_illegal_consistency,target_illegal_recall_at_youden,target_mean_pred_illegal,target_label_class_count,target_has_complete_binary_labels,configured_primary_metric,effective_primary_metric,primary_metric_direction,primary_metric_value,threshold,domain_acc_final,pseudo_label_quality,best_epoch,best_source_val_score,selection_policy,best_state_min_epoch,trained_epochs,force_full_epochs,purpose,runtime_s,wall_runtime_s,encoder_checkpoint
2026-09-08T14:35:15.426278+00:00,T2_PH,source_only,46,325,33,263,62,14,0.9998179611650486,0.9912280701754386,0.7083333333333333,0.627020202020202,0.5833333333333333,0.5714285714285714,0.5,0.6666666666666666,0.6666666666666666,0.4235584710040306,2,True,roc_auc,roc_auc,higher_is_better,0.7083333333333333,0.0867193266749382,,,168,0.9912280701754386,best_source_val,1,193,False,classifier,17.382056951522827,17.72785520553589,heco_encoder__tau0.7__seed46.pt
2026-09-08T14:30:45.538048+00:00,T2_PH,strurw,42,325,33,263,62,14,0.9999999999999999,0.9802631578947367,0.8125,0.8626373626373626,0.6666666666666666,0.65,1.0,0.3333333333333333,0.3333333333333333,0.14498432909009448,2,True,roc_auc,roc_auc,higher_is_better,0.8125,0.6442669630050659,,0.8333333333333334,200,0.9923245614035088,last_epoch,1,200,True,final_classifier,16.043022394180298,28.729797840118408,heco_encoder__tau0.7__seed42.pt
2026-09-08T14:32:00.509887+00:00,T2_PH,strurw,43,325,33,261,64,14,1.0,0.9558974358974359,0.6041666666666667,0.7193473193473193,0.6875,0.6888888888888889,0.875,0.5,0.5,0.3181589847317485,2,True,roc_auc,roc_auc,higher_is_better,0.6041666666666667,0.5335257053375244,,0.6666666666666666,200,0.96,last_epoch,1,200,True,final_classifier,14.59045696258545,21.849351167678833,heco_encoder__tau0.7__seed43.pt
2026-09-08T14:33:05.764952+00:00,T2_PH,strurw,44,325,33,258,67,14,1.0,0.9606003752345216,0.8125,0.825925925925926,0.5,0.36363636363636365,1.0,0.0,0.0,0.016918938294960384,2,True,roc_auc,roc_auc,higher_is_better,0.8125,0.5513191223144531,,0.8333333333333334,200,0.9831144465290808,last_epoch,1,200,True,final_classifier,14.946160078048706,25.728987216949463,heco_encoder__tau0.7__seed44.pt
2026-09-08T14:34:20.699607+00:00,T2_PH,strurw,45,325,33,259,66,14,1.0,0.9855769230769231,0.2708333333333333,0.360927960927961,0.5,0.36363636363636365,1.0,0.0,0.0,0.11598261305594601,2,True,roc_auc,roc_auc,higher_is_better,0.2708333333333333,0.8700410723686218,,1.0,200,0.9884615384615385,last_epoch,1,200,True,final_classifier,17.92530608177185,32.738261699676514,heco_encoder__tau0.7__seed45.pt
2026-09-08T14:36:08.608584+00:00,T2_PH,strurw,46,325,33,263,62,14,1.0,0.9989035087719299,0.7291666666666666,0.7342592592592592,0.6041666666666666,0.5906432748538011,0.875,0.3333333333333333,0.3333333333333333,0.2119166780015738,2,True,roc_auc,roc_auc,higher_is_better,0.7291666666666666,0.2858845293521881,,0.8333333333333334,200,0.9989035087719299,last_epoch,1,200,True,final_classifier,19.156907320022583,36.113646268844604,heco_encoder__tau0.7__seed46.pt
2026-09-08T14:44:36.519922+00:00,T3_DiagnoseFrance,dann,42,73,72,58,15,29,1.0,0.875,1.0,1.0,0.868421052631579,0.8242424242424242,1.0,0.7368421052631579,0.7368421052631579,0.6542900836071537,2,True,roc_auc,roc_auc,higher_is_better,1.0,1.0,0.5742574334144592,,200,0.875,best_source_val_after_dann_warmup,20,200,False,classifier,19.587224006652832,19.928986310958862,heco_encoder__tau0.7__seed42.pt
2026-09-08T14:46:23.775595+00:00,T3_DiagnoseFrance,dann,43,73,72,58,15,30,1.0,1.0,0.915,0.9063233346031334,0.775,0.7285067873303167,0.9,0.65,0.65,0.6506023116979729,2,True,roc_auc,roc_auc,higher_is_better,0.915,0.999988317489624,0.5799999833106995,,200,1.0,best_source_val_after_dann_warmup,20,200,False,classifier,19.489529609680176,19.835579872131348,heco_encoder__tau0.7__seed43.pt
2026-09-08T14:48:13.190387+00:00,T3_DiagnoseFrance,dann,44,73,72,58,15,30,1.0,1.0,0.99,0.9954545454545455,0.925,0.8942420681551116,1.0,0.85,0.85,0.6005013512817821,2,True,roc_auc,roc_auc,higher_is_better,0.99,0.9993232488632202,0.6200000047683716,,200,1.0,best_source_val_after_dann_warmup,20,200,False,classifier,19.890599250793457,20.231141567230225,heco_encoder__tau0.7__seed44.pt
2026-09-08T14:50:03.232806+00:00,T3_DiagnoseFrance,dann,45,73,72,58,15,27,1.0,1.0,0.9691358024691358,0.9879227053140096,0.9722222222222222,0.9593984962406015,1.0,0.9444444444444444,0.9444444444444444,0.6297836890279682,2,True,roc_auc,roc_auc,higher_is_better,0.9691358024691358,1.0,0.6601941585540771,,200,1.0,best_source_val_after_dann_warmup,20,200,False,classifier,19.25531005859375,19.58635926246643,heco_encoder__tau0.7__seed45.pt
2026-09-08T14:51:42.796208+00:00,T3_DiagnoseFrance,dann,46,73,72,58,15,30,1.0,1.0,1.0,1.0,0.95,0.9282296650717703,1.0,0.9,0.9,0.6004711818644578,2,True,roc_auc,roc_auc,higher_is_better,1.0,0.9819557070732117,0.6000000238418579,,200,1.0,best_source_val_after_dann_warmup,20,200,False,classifier,16.176732540130615,16.470641374588013,heco_encoder__tau0.7__seed46.pt
2026-09-08T14:45:43.728400+00:00,T3_DiagnoseFrance,dann_strurw,42,73,72,58,15,29,1.0,0.9821428571428571,1.0,1.0,0.95,0.9608636977058029,0.9,1.0,1.0,0.62215258989243,2,True,roc_auc,roc_auc,higher_is_better,1.0,7.584493141621351e-05,0.594059407711029,0.9230769230769231,200,0.9821428571428571,best_source_val_after_dann_warmup,20,200,True,final_classifier,17.49630045890808,33.93376970291138,heco_encoder__tau0.7__seed42.pt
2026-09-08T14:47:33.483723+00:00,T3_DiagnoseFrance,dann_strurw,43,73,72,58,15,30,1.0,1.0,0.91,0.8925931758729746,0.675,0.6,0.9,0.45,0.45,0.663501803199451,2,True,roc_auc,roc_auc,higher_is_better,0.91,0.9999986886978149,0.550000011920929,1.0,200,1.0,best_source_val_after_dann_warmup,20,200,True,final_classifier,19.318768739700317,35.52767038345337,heco_encoder__tau0.7__seed43.pt
2026-09-08T14:49:24.111161+00:00,T3_DiagnoseFrance,dann_strurw,44,73,72,58,15,30,1.0,1.0,0.99,0.9954545454545455,0.825,0.7643097643097643,1.0,0.65,0.65,0.5818674337696381,2,True,roc_auc,roc_auc,higher_is_better,0.99,0.9999427795410156,0.5600000023841858,1.0,200,1.0,best_source_val_after_dann_warmup,20,200,True,final_classifier,19.364530086517334,36.14076280593872,heco_encoder__tau0.7__seed44.pt
2026-09-08T14:51:09.806061+00:00,T3_DiagnoseFrance,dann_strurw,45,73,72,58,15,27,1.0,1.0,0.9753086419753086,0.98989898989899,0.9722222222222222,0.9593984962406015,1.0,0.9444444444444444,0.9444444444444444,0.6296645884004559,2,True,roc_auc,roc_auc,higher_is_better,0.9753086419753086,1.0,0.553398072719574,1.0,200,1.0,best_source_val_after_dann_warmup,20,200,True,final_classifier,16.016059398651123,30.886982679367065,heco_encoder__tau0.7__seed45.pt
2026-09-08T14:52:43.070866+00:00,T3_DiagnoseFrance,dann_strurw,46,73,72,58,15,30,1.0,1.0,1.0,1.0,0.925,0.8942420681551116,1.0,0.85,0.85,0.6663792177364254,2,True,roc_auc,roc_auc,higher_is_better,1.0,0.9999933242797852,0.5600000023841858,1.0,200,1.0,best_source_val_after_dann_warmup,20,200,True,final_classifier,15.900273323059082,29.66314959526062,heco_encoder__tau0.7__seed46.pt
2026-09-08T14:44:16.585928+00:00,T3_DiagnoseFrance,source_only,42,73,72,58,15,29,1.0,0.875,1.0,0.9999999999999999,0.8421052631578947,0.7908653846153846,1.0,0.6842105263157895,0.6842105263157895,0.6442873603877364,2,True,roc_auc,roc_auc,higher_is_better,1.0,0.9984349608421326,,,200,0.875,best_source_val,1,200,False,classifier,18.878730058670044,19.211917638778687,heco_encoder__tau0.7__seed42.pt
2026-09-08T14:46:03.935494+00:00,T3_DiagnoseFrance,source_only,43,73,72,58,15,30,1.0,1.0,0.985,0.9924874686716791,0.9,0.8611111111111112,1.0,0.8,0.8,0.7575234928742163,2,True,roc_auc,roc_auc,higher_is_better,0.985,0.9999996423721313,,,200,1.0,best_source_val,1,200,False,classifier,19.47512412071228,19.78037714958191,heco_encoder__tau0.7__seed43.pt
2026-09-08T14:47:52.953498+00:00,T3_DiagnoseFrance,source_only,44,73,72,58,15,30,1.0,1.0,0.995,0.9976190476190476,0.9,0.8611111111111112,1.0,0.8,0.8,0.633971331421755,2,True,roc_auc,roc_auc,higher_is_better,0.995,0.9999995231628418,,,200,1.0,best_source_val,1,200,False,classifier,18.70149326324463,19.029564142227173,heco_encoder__tau0.7__seed44.pt
2026-09-08T14:49:43.641178+00:00,T3_DiagnoseFrance,source_only,45,73,72,58,15,27,1.0,1.0,0.9506172839506173,0.9802631578947368,0.8888888888888888,0.8465909090909092,1.0,0.7777777777777778,0.7777777777777778,0.5926142658800507,2,True,roc_auc,roc_auc,higher_is_better,0.9506172839506173,1.0,,,200,1.0,best_source_val,1,200,False,classifier,18.780529499053955,19.1037015914917,heco_encoder__tau0.7__seed45.pt
2026-09-08T14:51:26.321038+00:00,T3_DiagnoseFrance,source_only,46,73,72,58,15,30,1.0,1.0,1.0,1.0,0.925,0.8942420681551116,1.0,0.85,0.85,0.6991897901484383,2,True,roc_auc,roc_auc,higher_is_better,1.0,0.9999539852142334,,,200,1.0,best_source_val,1,200,False,classifier,15.912791013717651,16.181539297103882,heco_encoder__tau0.7__seed46.pt
2026-09-08T14:45:09.790788+00:00,T3_DiagnoseFrance,strurw,42,73,72,58,15,29,1.0,0.875,0.9947368421052631,0.9973684210526316,0.6842105263157895,0.5817307692307692,1.0,0.3684210526315789,0.3684210526315789,0.47321650488516676,2,True,roc_auc,roc_auc,higher_is_better,0.9947368421052631,0.9999979734420776,,0.9230769230769231,200,1.0,last_epoch,1,200,True,final_classifier,17.054877519607544,33.26786947250366,heco_encoder__tau0.7__seed42.pt
2026-09-08T14:46:57.950539+00:00,T3_DiagnoseFrance,strurw,43,73,72,58,15,30,1.0,1.0,0.98,0.9903229665071771,0.725,0.6329254727474972,1.0,0.45,0.45,0.6927205051037466,2,True,roc_auc,roc_auc,higher_is_better,0.98,0.9999991655349731,,1.0,200,1.0,last_epoch,1,200,True,final_classifier,18.22211194038391,34.17295241355896,heco_encoder__tau0.7__seed43.pt
2026-09-08T14:48:47.966228+00:00,T3_DiagnoseFrance,strurw,44,73,72,58,15,30,1.0,1.0,0.995,0.9976190476190476,0.825,0.7643097643097643,1.0,0.65,0.65,0.6224447700658804,2,True,roc_auc,roc_auc,higher_is_better,0.995,0.9999971389770508,,1.0,200,1.0,last_epoch,1,200,True,final_classifier,18.702311992645264,34.77383279800415,heco_encoder__tau0.7__seed44.pt
2026-09-08T14:50:38.912568+00:00,T3_DiagnoseFrance,strurw,45,73,72,58,15,27,1.0,1.0,0.9876543209876543,0.9944444444444445,0.9722222222222222,0.9593984962406015,1.0,0.9444444444444444,0.9444444444444444,0.6315926780790959,2,True,roc_auc,roc_auc,higher_is_better,0.9876543209876543,1.0,,1.0,200,1.0,last_epoch,1,200,True,final_classifier,19.10538649559021,35.67710471153259,heco_encoder__tau0.7__seed45.pt
2026-09-08T14:52:13.403171+00:00,T3_DiagnoseFrance,strurw,46,73,72,58,15,30,1.0,1.0,0.995,0.9976190476190476,0.9,0.8611111111111112,1.0,0.8,0.8,0.6824729986129822,2,True,roc_auc,roc_auc,higher_is_better,0.995,0.9999479055404663,,1.0,200,1.0,last_epoch,1,200,True,final_classifier,16.590862035751343,30.60596227645874,heco_encoder__tau0.7__seed46.pt
