seed,heldout_family,arm,alpha,binary_weight,shuffle_family_labels,scoring,TB_unseen_family_detection_auc,TA_family_attribution_top1,TA_chance,n_heldout,n_probes,n_train,n_centroids,mean_sim_heldout,mean_sim_probe,probes_in_training,probes_in_centroids,encoder_checkpoint,is_posthoc
45,verdecasino,A3_supcon_only,1.0,0.0,False,cosine_to_seen_centroids (identical across arms),0.8333333333333334,0.16666666666666666,0.16666666666666666,4,6,483,6,0.7592536807060242,0.8009476065635681,False,False,heco_encoder__tau0.7__seed45.pt,True
45,verdecasino,A4_shuffled,0.5,1.0,True,cosine_to_seen_centroids (identical across arms),0.875,0.3333333333333333,0.16666666666666666,4,6,483,6,0.8978525400161743,0.9585840106010437,False,False,heco_encoder__tau0.7__seed45.pt,True
46,bcdot,A1_no_supcon,0.0,1.0,False,cosine_to_seen_centroids (identical across arms),0.08333333333333334,0.16666666666666666,0.16666666666666666,4,6,483,6,1.000000238418579,1.0,False,False,heco_encoder__tau0.7__seed46.pt,True
46,bcdot,A2_dual,0.5,1.0,False,cosine_to_seen_centroids (identical across arms),0.45833333333333337,0.16666666666666666,0.16666666666666666,4,6,483,6,0.7774066925048828,0.7121354937553406,False,False,heco_encoder__tau0.7__seed46.pt,True
46,bcdot,A3_supcon_only,1.0,0.0,False,cosine_to_seen_centroids (identical across arms),0.45833333333333337,0.3333333333333333,0.16666666666666666,4,6,483,6,0.7721273303031921,0.7322035431861877,False,False,heco_encoder__tau0.7__seed46.pt,True
46,bcdot,A4_shuffled,0.5,1.0,True,cosine_to_seen_centroids (identical across arms),0.45833333333333337,0.0,0.16666666666666666,4,6,483,6,0.9640401601791382,0.9372484087944031,False,False,heco_encoder__tau0.7__seed46.pt,True
46,bcgame,A1_no_supcon,0.0,1.0,False,cosine_to_seen_centroids (identical across arms),0.7083333333333333,0.16666666666666666,0.16666666666666666,2,6,485,6,1.0,1.0,False,False,heco_encoder__tau0.7__seed46.pt,True
46,bcgame,A2_dual,0.5,1.0,False,cosine_to_seen_centroids (identical across arms),1.0,0.5,0.16666666666666666,2,6,485,6,0.8228434324264526,0.9386692047119141,False,False,heco_encoder__tau0.7__seed46.pt,True
46,bcgame,A3_supcon_only,1.0,0.0,False,cosine_to_seen_centroids (identical across arms),0.9166666666666667,0.6666666666666666,0.16666666666666666,2,6,485,6,0.8249759674072266,0.90609210729599,False,False,heco_encoder__tau0.7__seed46.pt,True
46,bcgame,A4_shuffled,0.5,1.0,True,cosine_to_seen_centroids (identical across arms),0.5,0.6666666666666666,0.16666666666666666,2,6,485,6,0.9626247882843018,0.9614040851593018,False,False,heco_encoder__tau0.7__seed46.pt,True
46,freshbet,A1_no_supcon,0.0,1.0,False,cosine_to_seen_centroids (identical across arms),0.5416666666666666,0.0,0.16666666666666666,2,6,485,6,1.0,1.0,False,False,heco_encoder__tau0.7__seed46.pt,True
46,freshbet,A2_dual,0.5,1.0,False,cosine_to_seen_centroids (identical across arms),0.8333333333333334,0.5,0.16666666666666666,2,6,485,6,0.7007601261138916,0.8413019180297852,False,False,heco_encoder__tau0.7__seed46.pt,True
46,freshbet,A3_supcon_only,1.0,0.0,False,cosine_to_seen_centroids (identical across arms),0.9166666666666667,0.5,0.16666666666666666,2,6,485,6,0.6323283910751343,0.8655550479888916,False,False,heco_encoder__tau0.7__seed46.pt,True
46,freshbet,A4_shuffled,0.5,1.0,True,cosine_to_seen_centroids (identical across arms),0.6666666666666667,0.3333333333333333,0.16666666666666666,2,6,485,6,0.9303323030471802,0.9317326545715332,False,False,heco_encoder__tau0.7__seed46.pt,True
46,ggbet,A1_no_supcon,0.0,1.0,False,cosine_to_seen_centroids (identical across arms),0.7666666666666667,0.16666666666666666,0.16666666666666666,10,6,477,6,1.0,1.0000001192092896,False,False,heco_encoder__tau0.7__seed46.pt,True
46,ggbet,A2_dual,0.5,1.0,False,cosine_to_seen_centroids (identical across arms),0.5,0.16666666666666666,0.16666666666666666,10,6,477,6,0.6881416440010071,0.6336542963981628,False,False,heco_encoder__tau0.7__seed46.pt,True
46,ggbet,A3_supcon_only,1.0,0.0,False,cosine_to_seen_centroids (identical across arms),0.5333333333333333,0.16666666666666666,0.16666666666666666,10,6,477,6,0.7188724279403687,0.69216388463974,False,False,heco_encoder__tau0.7__seed46.pt,True
46,ggbet,A4_shuffled,0.5,1.0,True,cosine_to_seen_centroids (identical across arms),0.6833333333333333,0.5,0.16666666666666666,10,6,477,6,0.9066289663314819,0.9428655505180359,False,False,heco_encoder__tau0.7__seed46.pt,True
46,icecasino,A1_no_supcon,0.0,1.0,False,cosine_to_seen_centroids (identical across arms),0.36111111111111116,0.16666666666666666,0.16666666666666666,6,6,481,6,1.0000001192092896,1.0000001192092896,False,False,heco_encoder__tau0.7__seed46.pt,True
46,icecasino,A2_dual,0.5,1.0,False,cosine_to_seen_centroids (identical across arms),0.5,0.6666666666666666,0.16666666666666666,6,6,481,6,0.7599188685417175,0.6843454837799072,False,False,heco_encoder__tau0.7__seed46.pt,True
46,icecasino,A3_supcon_only,1.0,0.0,False,cosine_to_seen_centroids (identical across arms),0.5555555555555556,0.3333333333333333,0.16666666666666666,6,6,481,6,0.6700739860534668,0.7447037100791931,False,False,heco_encoder__tau0.7__seed46.pt,True
46,icecasino,A4_shuffled,0.5,1.0,True,cosine_to_seen_centroids (identical across arms),0.41666666666666674,0.5,0.16666666666666666,6,6,481,6,0.9512152075767517,0.9203545451164246,False,False,heco_encoder__tau0.7__seed46.pt,True
46,tsars,A1_no_supcon,0.0,1.0,False,cosine_to_seen_centroids (identical across arms),0.2777777777777778,0.0,0.16666666666666666,9,6,478,6,1.000000238418579,1.0000001192092896,False,False,heco_encoder__tau0.7__seed46.pt,True
46,tsars,A2_dual,0.5,1.0,False,cosine_to_seen_centroids (identical across arms),0.6851851851851852,0.16666666666666666,0.16666666666666666,9,6,478,6,0.8211224675178528,0.872015655040741,False,False,heco_encoder__tau0.7__seed46.pt,True
46,tsars,A3_supcon_only,1.0,0.0,False,cosine_to_seen_centroids (identical across arms),0.7777777777777779,0.16666666666666666,0.16666666666666666,9,6,478,6,0.7594702839851379,0.837009847164154,False,False,heco_encoder__tau0.7__seed46.pt,True
46,tsars,A4_shuffled,0.5,1.0,True,cosine_to_seen_centroids (identical across arms),0.537037037037037,0.3333333333333333,0.16666666666666666,9,6,478,6,0.999565839767456,0.9993956685066223,False,False,heco_encoder__tau0.7__seed46.pt,True
46,verdecasino,A1_no_supcon,0.0,1.0,False,cosine_to_seen_centroids (identical across arms),0.625,0.16666666666666666,0.16666666666666666,4,6,483,6,1.0000001192092896,1.0000001192092896,False,False,heco_encoder__tau0.7__seed46.pt,True
46,verdecasino,A2_dual,0.5,1.0,False,cosine_to_seen_centroids (identical across arms),0.4166666666666667,0.3333333333333333,0.16666666666666666,4,6,483,6,0.8209086656570435,0.7672222256660461,False,False,heco_encoder__tau0.7__seed46.pt,True
46,verdecasino,A3_supcon_only,1.0,0.0,False,cosine_to_seen_centroids (identical across arms),0.625,0.3333333333333333,0.16666666666666666,4,6,483,6,0.7395991086959839,0.7758102416992188,False,False,heco_encoder__tau0.7__seed46.pt,True
46,verdecasino,A4_shuffled,0.5,1.0,True,cosine_to_seen_centroids (identical across arms),0.6666666666666667,0.5,0.16666666666666666,4,6,483,6,0.9845840334892273,0.991283118724823,False,False,heco_encoder__tau0.7__seed46.pt,True
