created_at_utc,transfer_id,method,seed,source_size,target_size,source_train_size,source_val_size,target_test_size,source_train_auc,source_val_auc,target_test_auc,target_pr_auc,target_balanced_acc,target_macro_f1,target_licensed_consistency,target_illegal_consistency,target_illegal_recall_at_youden,target_mean_pred_illegal,target_label_class_count,target_has_complete_binary_labels,configured_primary_metric,effective_primary_metric,primary_metric_direction,primary_metric_value,threshold,domain_acc_final,pseudo_label_quality,best_epoch,best_source_val_score,selection_policy,best_state_min_epoch,trained_epochs,force_full_epochs,purpose,runtime_s,experiment,config_id,feature_mode,edge_mode,encoder_checkpoint,is_posthoc
2026-04-30T13:19:35.019108+00:00,T2_PH,source_only,42,325,33,263,62,14,0.9597087378640777,0.9725877192982456,0.5208333333333333,0.47883597883597884,0.625,0.5333333333333333,0.25,1.0,1.0,0.595649156519877,2,True,roc_auc,roc_auc,higher_is_better,0.5208333333333333,0.2070382535457611,,,190,0.9725877192982456,best_source_val,1,200,False,E5_structure_vs_lexical,16.893638849258423,E5_structure_vs_lexical,C6_no_edges,full,empty_all,<workspace_root>\output\week5\checkpoints\heco_encoder__tau0.7__seed42.pt,True
2026-04-30T13:19:46.886562+00:00,T2_PH,source_only,42,325,33,263,62,14,0.9949635922330097,0.9714912280701755,0.75,0.7236111111111111,0.7291666666666667,0.7142857142857143,0.625,0.8333333333333334,0.8333333333333334,0.3342212832753181,2,True,roc_auc,roc_auc,higher_is_better,0.75,0.09311890602111816,,,101,0.9714912280701755,best_source_val,1,126,False,E5_structure_vs_lexical,11.36918592453003,E5_structure_vs_lexical,C7_no_cert_edge,full,remove_uses_cert,<workspace_root>\output\week5\checkpoints\heco_encoder__tau0.7__seed42.pt,True
2026-04-30T13:19:58.736748+00:00,T2_PH,source_only,42,325,33,263,62,14,0.995995145631068,0.9736842105263157,0.8541666666666666,0.8218253968253968,0.6875,0.6888888888888889,0.875,0.5,0.5,0.3845282803886221,2,True,roc_auc,roc_auc,higher_is_better,0.8541666666666666,0.5942341685295105,,,99,0.9736842105263157,best_source_val,1,124,False,E5_structure_vs_lexical,11.264972686767578,E5_structure_vs_lexical,C8_no_registrar_edge,full,remove_registered_via,<workspace_root>\output\week5\checkpoints\heco_encoder__tau0.7__seed42.pt,True
2026-04-30T13:20:10.719118+00:00,T2_PH,source_only,42,325,33,263,62,14,0.9976941747572815,0.9791666666666666,0.7916666666666667,0.6825757575757576,0.7916666666666667,0.7846153846153847,0.75,0.8333333333333334,0.8333333333333334,0.40491100663176177,2,True,roc_auc,roc_auc,higher_is_better,0.7916666666666667,0.2993318736553192,,,103,0.9791666666666666,best_source_val,1,128,False,E5_structure_vs_lexical,11.378479242324829,E5_structure_vs_lexical,C9_infra_edges_only,full,infra_only,<workspace_root>\output\week5\checkpoints\heco_encoder__tau0.7__seed42.pt,True
2026-04-30T13:20:26.839804+00:00,T2_PH,source_only,43,325,33,261,64,14,0.9995683808114441,0.9333333333333333,0.7083333333333333,0.7160714285714285,0.6666666666666667,0.641025641025641,0.5,0.8333333333333334,0.8333333333333334,0.421050124001988,2,True,roc_auc,roc_auc,higher_is_better,0.7083333333333333,0.16830222308635712,,,144,0.9333333333333333,best_source_val,1,169,False,E5_structure_vs_lexical,15.632901668548584,E5_structure_vs_lexical,C1_full,full,full,<workspace_root>\output\week6\checkpoints\heco_encoder__tau0.7__seed43.pt,True
2026-04-30T13:20:42.272938+00:00,T2_PH,source_only,43,325,33,261,64,14,0.9975336046368233,0.9282051282051282,0.7083333333333333,0.7160714285714285,0.6458333333333333,0.641025641025641,0.625,0.6666666666666666,0.6666666666666666,0.37348497188551033,2,True,roc_auc,roc_auc,higher_is_better,0.7083333333333333,0.10336624085903168,,,133,0.9282051282051282,best_source_val,1,158,False,E5_structure_vs_lexical,14.935966491699219,E5_structure_vs_lexical,C2_no_cctld,no_cctld,full,<workspace_root>\output\week6\checkpoints\heco_encoder__tau0.7__seed43.pt,True
2026-04-30T13:20:57.360000+00:00,T2_PH,source_only,43,325,33,261,64,14,0.9601368849426564,0.8943589743589744,0.7395833333333334,0.7777777777777778,0.6458333333333333,0.641025641025641,0.625,0.6666666666666666,0.6666666666666666,0.40138299136223005,2,True,roc_auc,roc_auc,higher_is_better,0.7395833333333334,0.5827561616897583,,,120,0.8943589743589744,best_source_val,1,145,False,E5_structure_vs_lexical,14.518744230270386,E5_structure_vs_lexical,C3_no_website_lexical,zero_website_lexical,full,<workspace_root>\output\week6\checkpoints\heco_encoder__tau0.7__seed43.pt,True
2026-04-30T13:21:12.114945+00:00,T2_PH,source_only,43,325,33,261,64,14,0.9601368849426564,0.8943589743589744,0.7395833333333334,0.7777777777777778,0.6458333333333333,0.641025641025641,0.625,0.6666666666666666,0.6666666666666666,0.40138299136223005,2,True,roc_auc,roc_auc,higher_is_better,0.7395833333333334,0.5827561616897583,,,120,0.8943589743589744,best_source_val,1,145,False,E5_structure_vs_lexical,14.036326169967651,E5_structure_vs_lexical,C4_graph_only,zero_website_all,full,<workspace_root>\output\week6\checkpoints\heco_encoder__tau0.7__seed43.pt,True
2026-04-30T13:21:17.664146+00:00,T2_PH,source_only,43,325,33,261,64,14,0.9267788876556913,0.8712820512820513,0.5625,0.5852203352203352,0.41666666666666663,0.41666666666666663,0.5,0.3333333333333333,0.3333333333333333,0.6674584283651451,2,True,roc_auc,roc_auc,higher_is_better,0.5625,0.7156455516815186,,,33,0.8712820512820513,best_source_val,1,58,False,E5_structure_vs_lexical,5.078405857086182,E5_structure_vs_lexical,C5_lex_only,website_lexical_only,empty_all,<workspace_root>\output\week6\checkpoints\heco_encoder__tau0.7__seed43.pt,True
2026-04-30T13:21:22.887541+00:00,T2_PH,source_only,43,325,33,261,64,14,0.9267788876556913,0.8712820512820513,0.5625,0.5852203352203352,0.41666666666666663,0.41666666666666663,0.5,0.3333333333333333,0.3333333333333333,0.6674584283651451,2,True,roc_auc,roc_auc,higher_is_better,0.5625,0.7156455516815186,,,33,0.8712820512820513,best_source_val,1,58,False,E5_structure_vs_lexical,4.632291555404663,E5_structure_vs_lexical,C6_no_edges,full,empty_all,<workspace_root>\output\week6\checkpoints\heco_encoder__tau0.7__seed43.pt,True
2026-04-30T13:21:42.355110+00:00,T2_PH,source_only,43,325,33,261,64,14,0.9991367616228881,0.9374358974358974,0.6458333333333334,0.6759259259259259,0.6666666666666667,0.641025641025641,0.5,0.8333333333333334,0.8333333333333334,0.5458815731315981,2,True,roc_auc,roc_auc,higher_is_better,0.6458333333333334,0.0664467141032219,,,186,0.9374358974358974,best_source_val,1,200,False,E5_structure_vs_lexical,19.050800323486328,E5_structure_vs_lexical,C7_no_cert_edge,full,remove_uses_cert,<workspace_root>\output\week6\checkpoints\heco_encoder__tau0.7__seed43.pt,True
2026-04-30T13:21:54.679867+00:00,T2_PH,source_only,43,325,33,261,64,14,0.9937723517079788,0.9117948717948717,0.8333333333333334,0.8824786324786325,0.7291666666666667,0.7142857142857143,0.625,0.8333333333333334,0.8333333333333334,0.556096400925136,2,True,roc_auc,roc_auc,higher_is_better,0.8333333333333334,0.6183562278747559,,,95,0.9117948717948717,best_source_val,1,120,False,E5_structure_vs_lexical,11.864725828170776,E5_structure_vs_lexical,C8_no_registrar_edge,full,remove_registered_via,<workspace_root>\output\week6\checkpoints\heco_encoder__tau0.7__seed43.pt,True
2026-04-30T13:22:11.466979+00:00,T2_PH,source_only,43,325,33,261,64,14,0.9995683808114441,0.9333333333333333,0.7083333333333333,0.7160714285714285,0.6666666666666667,0.641025641025641,0.5,0.8333333333333334,0.8333333333333334,0.421050124001988,2,True,roc_auc,roc_auc,higher_is_better,0.7083333333333333,0.16830222308635712,,,144,0.9333333333333333,best_source_val,1,169,False,E5_structure_vs_lexical,16.00209403038025,E5_structure_vs_lexical,C9_infra_edges_only,full,infra_only,<workspace_root>\output\week6\checkpoints\heco_encoder__tau0.7__seed43.pt,True
2026-04-30T13:22:18.578519+00:00,T2_PH,source_only,44,325,33,258,67,14,0.9644951756322129,0.9221388367729833,0.5416666666666666,0.5590909090909091,0.47916666666666663,0.47593582887700536,0.625,0.3333333333333333,0.3333333333333333,0.3775499789917376,2,True,roc_auc,roc_auc,higher_is_better,0.5416666666666666,0.5042688846588135,,,43,0.9221388367729833,best_source_val,1,68,False,E5_structure_vs_lexical,6.63072943687439,E5_structure_vs_lexical,C1_full,full,full,<workspace_root>\output\week6\checkpoints\heco_encoder__tau0.7__seed44.pt,True
2026-04-30T13:22:24.931902+00:00,T2_PH,source_only,44,325,33,258,67,14,0.920098379264678,0.9146341463414634,0.5833333333333334,0.5935897435897436,0.5208333333333334,0.475,0.875,0.16666666666666666,0.16666666666666666,0.4118428386718733,2,True,roc_auc,roc_auc,higher_is_better,0.5833333333333334,0.660049557685852,,,30,0.9146341463414634,best_source_val,1,55,False,E5_structure_vs_lexical,5.681237459182739,E5_structure_vs_lexical,C2_no_cctld,no_cctld,full,<workspace_root>\output\week6\checkpoints\heco_encoder__tau0.7__seed44.pt,True
2026-04-30T13:22:40.967683+00:00,T2_PH,source_only,44,325,33,258,67,14,0.9752475247524752,0.8733583489681052,0.625,0.6908119658119657,0.6666666666666666,0.65,1.0,0.3333333333333333,0.3333333333333333,0.13627375115369691,2,True,roc_auc,roc_auc,higher_is_better,0.625,0.5209313631057739,,,134,0.8733583489681052,best_source_val,1,159,False,E5_structure_vs_lexical,15.556930541992188,E5_structure_vs_lexical,C3_no_website_lexical,zero_website_lexical,full,<workspace_root>\output\week6\checkpoints\heco_encoder__tau0.7__seed44.pt,True
2026-04-30T13:22:56.430638+00:00,T2_PH,source_only,44,325,33,258,67,14,0.9752475247524752,0.8733583489681052,0.625,0.6908119658119657,0.6666666666666666,0.65,1.0,0.3333333333333333,0.3333333333333333,0.13627375115369691,2,True,roc_auc,roc_auc,higher_is_better,0.625,0.5209313631057739,,,134,0.8733583489681052,best_source_val,1,159,False,E5_structure_vs_lexical,14.835887432098389,E5_structure_vs_lexical,C4_graph_only,zero_website_all,full,<workspace_root>\output\week6\checkpoints\heco_encoder__tau0.7__seed44.pt,True
2026-04-30T13:23:01.195082+00:00,T2_PH,source_only,44,325,33,258,67,14,0.9158100523428139,0.9188555347091933,0.6354166666666666,0.6623376623376623,0.5208333333333333,0.49743589743589745,0.375,0.6666666666666666,0.6666666666666666,0.5732866507668015,2,True,roc_auc,roc_auc,higher_is_better,0.6354166666666666,0.6525574922561646,,,31,0.9188555347091933,best_source_val,1,56,False,E5_structure_vs_lexical,4.329280614852905,E5_structure_vs_lexical,C5_lex_only,website_lexical_only,empty_all,<workspace_root>\output\week6\checkpoints\heco_encoder__tau0.7__seed44.pt,True
2026-04-30T13:23:06.486134+00:00,T2_PH,source_only,44,325,33,258,67,14,0.9158100523428139,0.9188555347091933,0.6354166666666666,0.6623376623376623,0.5208333333333333,0.49743589743589745,0.375,0.6666666666666666,0.6666666666666666,0.5732866507668015,2,True,roc_auc,roc_auc,higher_is_better,0.6354166666666666,0.6525574922561646,,,31,0.9188555347091933,best_source_val,1,56,False,E5_structure_vs_lexical,4.764425754547119,E5_structure_vs_lexical,C6_no_edges,full,empty_all,<workspace_root>\output\week6\checkpoints\heco_encoder__tau0.7__seed44.pt,True
2026-04-30T13:23:12.367879+00:00,T2_PH,source_only,44,325,33,258,67,14,0.9412877593491833,0.9315196998123827,0.5416666666666666,0.5082972582972584,0.41666666666666663,0.41666666666666663,0.5,0.3333333333333333,0.3333333333333333,0.5117600395689286,2,True,roc_auc,roc_auc,higher_is_better,0.5416666666666666,0.7195606827735901,,,33,0.9315196998123827,best_source_val,1,58,False,E5_structure_vs_lexical,5.363593339920044,E5_structure_vs_lexical,C7_no_cert_edge,full,remove_uses_cert,<workspace_root>\output\week6\checkpoints\heco_encoder__tau0.7__seed44.pt,True
2026-04-30T13:23:18.190118+00:00,T2_PH,source_only,44,325,33,258,67,14,0.9467112316327174,0.924015009380863,0.5625,0.5757575757575758,0.5,0.49743589743589745,0.5,0.5,0.5,0.4893526537634898,2,True,roc_auc,roc_auc,higher_is_better,0.5625,0.6412839889526367,,,34,0.924015009380863,best_source_val,1,59,False,E5_structure_vs_lexical,5.20932674407959,E5_structure_vs_lexical,C8_no_registrar_edge,full,remove_registered_via,<workspace_root>\output\week6\checkpoints\heco_encoder__tau0.7__seed44.pt,True
2026-04-30T13:23:25.385011+00:00,T2_PH,source_only,44,325,33,258,67,14,0.9644951756322129,0.9221388367729833,0.5416666666666666,0.5590909090909091,0.47916666666666663,0.47593582887700536,0.625,0.3333333333333333,0.3333333333333333,0.3775499789917376,2,True,roc_auc,roc_auc,higher_is_better,0.5416666666666666,0.5042688846588135,,,43,0.9221388367729833,best_source_val,1,68,False,E5_structure_vs_lexical,6.691160440444946,E5_structure_vs_lexical,C9_infra_edges_only,full,infra_only,<workspace_root>\output\week6\checkpoints\heco_encoder__tau0.7__seed44.pt,True
2026-04-30T13:23:34.330256+00:00,T2_PH,source_only,45,325,33,259,66,14,0.9922296027071063,0.9500000000000001,0.4583333333333333,0.4332722832722833,0.3125,0.2631578947368421,0.625,0.0,0.0,0.26935803837009836,2,True,roc_auc,roc_auc,higher_is_better,0.4583333333333333,0.48046356439590454,,,62,0.9500000000000001,best_source_val,1,87,False,E5_structure_vs_lexical,8.452905893325806,E5_structure_vs_lexical,C1_full,full,full,<workspace_root>\output\week6\checkpoints\heco_encoder__tau0.7__seed45.pt,True
2026-04-30T13:23:42.522448+00:00,T2_PH,source_only,45,325,33,259,66,14,0.9812006517107408,0.9375,0.31250000000000006,0.36563852813852815,0.3958333333333333,0.37777777777777777,0.625,0.16666666666666666,0.16666666666666666,0.2307596200012735,2,True,roc_auc,roc_auc,higher_is_better,0.31250000000000006,0.35932913422584534,,,59,0.9375,best_source_val,1,84,False,E5_structure_vs_lexical,7.727610349655151,E5_structure_vs_lexical,C2_no_cctld,no_cctld,full,<workspace_root>\output\week6\checkpoints\heco_encoder__tau0.7__seed45.pt,True
2026-04-30T13:24:01.254940+00:00,T2_PH,source_only,45,325,33,259,66,14,0.9738375736307808,0.8903846153846153,0.4375,0.5265151515151515,0.5208333333333334,0.475,0.875,0.16666666666666666,0.16666666666666666,0.1761741790853973,2,True,roc_auc,roc_auc,higher_is_better,0.4375,0.4463479220867157,,,179,0.8903846153846153,best_source_val,1,200,False,E5_structure_vs_lexical,18.180359363555908,E5_structure_vs_lexical,C3_no_website_lexical,zero_website_lexical,full,<workspace_root>\output\week6\checkpoints\heco_encoder__tau0.7__seed45.pt,True
2026-04-30T13:24:20.639409+00:00,T2_PH,source_only,45,325,33,259,66,14,0.9738375736307808,0.8903846153846153,0.4375,0.5265151515151515,0.5208333333333334,0.475,0.875,0.16666666666666666,0.16666666666666666,0.1761741790853973,2,True,roc_auc,roc_auc,higher_is_better,0.4375,0.4463479220867157,,,179,0.8903846153846153,best_source_val,1,200,False,E5_structure_vs_lexical,18.74928045272827,E5_structure_vs_lexical,C4_graph_only,zero_website_all,full,<workspace_root>\output\week6\checkpoints\heco_encoder__tau0.7__seed45.pt,True
2026-04-30T13:24:28.207821+00:00,T2_PH,source_only,45,325,33,259,66,14,0.9430066424363955,0.9264423076923077,0.4375,0.47391497391497395,0.3333333333333333,0.2222222222222222,0.0,0.6666666666666666,0.6666666666666666,0.6987056668315615,2,True,roc_auc,roc_auc,higher_is_better,0.4375,0.5490425825119019,,,61,0.9264423076923077,best_source_val,1,86,False,E5_structure_vs_lexical,7.050913333892822,E5_structure_vs_lexical,C5_lex_only,website_lexical_only,empty_all,<workspace_root>\output\week6\checkpoints\heco_encoder__tau0.7__seed45.pt,True
2026-04-30T13:24:35.992577+00:00,T2_PH,source_only,45,325,33,259,66,14,0.9430066424363955,0.9264423076923077,0.4375,0.47391497391497395,0.3333333333333333,0.2222222222222222,0.0,0.6666666666666666,0.6666666666666666,0.6987056668315615,2,True,roc_auc,roc_auc,higher_is_better,0.4375,0.5490425825119019,,,61,0.9264423076923077,best_source_val,1,86,False,E5_structure_vs_lexical,7.275984525680542,E5_structure_vs_lexical,C6_no_edges,full,empty_all,<workspace_root>\output\week6\checkpoints\heco_encoder__tau0.7__seed45.pt,True
2026-04-30T13:24:44.549774+00:00,T2_PH,source_only,45,325,33,259,66,14,0.984647198897105,0.9423076923076923,0.3125,0.3663359788359788,0.4583333333333333,0.41666666666666663,0.25,0.6666666666666666,0.6666666666666666,0.35338451952806543,2,True,roc_auc,roc_auc,higher_is_better,0.3125,0.15197396278381348,,,60,0.9423076923076923,best_source_val,1,85,False,E5_structure_vs_lexical,7.9895946979522705,E5_structure_vs_lexical,C7_no_cert_edge,full,remove_uses_cert,<workspace_root>\output\week6\checkpoints\heco_encoder__tau0.7__seed45.pt,True
2026-04-30T13:24:52.508390+00:00,T2_PH,source_only,45,325,33,259,66,14,0.9890963779922295,0.9471153846153846,0.5,0.46464646464646464,0.4583333333333333,0.41666666666666663,0.25,0.6666666666666666,0.6666666666666666,0.3864056598395109,2,True,roc_auc,roc_auc,higher_is_better,0.5,0.21276132762432098,,,60,0.9471153846153846,best_source_val,1,85,False,E5_structure_vs_lexical,7.305592060089111,E5_structure_vs_lexical,C8_no_registrar_edge,full,remove_registered_via,<workspace_root>\output\week6\checkpoints\heco_encoder__tau0.7__seed45.pt,True
2026-04-30T13:25:01.740610+00:00,T2_PH,source_only,45,325,33,259,66,14,0.9922296027071063,0.9500000000000001,0.4583333333333333,0.4332722832722833,0.3125,0.2631578947368421,0.625,0.0,0.0,0.26935803837009836,2,True,roc_auc,roc_auc,higher_is_better,0.4583333333333333,0.48046356439590454,,,62,0.9500000000000001,best_source_val,1,87,False,E5_structure_vs_lexical,8.595548629760742,E5_structure_vs_lexical,C9_infra_edges_only,full,infra_only,<workspace_root>\output\week6\checkpoints\heco_encoder__tau0.7__seed45.pt,True
2026-04-30T13:25:20.485898+00:00,T2_PH,source_only,46,325,33,263,62,14,0.9998179611650486,0.9912280701754386,0.7083333333333333,0.627020202020202,0.5833333333333333,0.5714285714285714,0.5,0.6666666666666666,0.6666666666666666,0.4235584710040306,2,True,roc_auc,roc_auc,higher_is_better,0.7083333333333333,0.0867193266749382,,,168,0.9912280701754386,best_source_val,1,193,False,E5_structure_vs_lexical,18.237361907958984,E5_structure_vs_lexical,C1_full,full,full,<workspace_root>\output\week6\checkpoints\heco_encoder__tau0.7__seed46.pt,True
2026-04-30T13:25:35.187375+00:00,T2_PH,source_only,46,325,33,263,62,14,0.9945995145631068,0.9561403508771931,0.625,0.552020202020202,0.6041666666666666,0.5906432748538011,0.875,0.3333333333333333,0.3333333333333333,0.24482672571113134,2,True,roc_auc,roc_auc,higher_is_better,0.625,0.7084919810295105,,,117,0.9561403508771931,best_source_val,1,142,False,E5_structure_vs_lexical,14.00550889968872,E5_structure_vs_lexical,C2_no_cctld,no_cctld,full,<workspace_root>\output\week6\checkpoints\heco_encoder__tau0.7__seed46.pt,True
2026-04-30T13:25:49.833390+00:00,T2_PH,source_only,46,325,33,263,62,14,0.9558555825242718,0.924342105263158,0.25,0.3603174603174603,0.375,0.3,0.75,0.0,0.0,0.283363769420248,2,True,roc_auc,roc_auc,higher_is_better,0.25,0.6546653509140015,,,119,0.924342105263158,best_source_val,1,144,False,E5_structure_vs_lexical,14.132281303405762,E5_structure_vs_lexical,C3_no_website_lexical,zero_website_lexical,full,<workspace_root>\output\week6\checkpoints\heco_encoder__tau0.7__seed46.pt,True
2026-04-30T13:26:04.265113+00:00,T2_PH,source_only,46,325,33,263,62,14,0.9558555825242718,0.924342105263158,0.25,0.3603174603174603,0.375,0.3,0.75,0.0,0.0,0.283363769420248,2,True,roc_auc,roc_auc,higher_is_better,0.25,0.6546653509140015,,,119,0.924342105263158,best_source_val,1,144,False,E5_structure_vs_lexical,13.941159725189209,E5_structure_vs_lexical,C4_graph_only,zero_website_all,full,<workspace_root>\output\week6\checkpoints\heco_encoder__tau0.7__seed46.pt,True
2026-04-30T13:26:13.939512+00:00,T2_PH,source_only,46,325,33,263,62,14,0.9357402912621359,0.9418859649122808,0.6041666666666666,0.5353535353535354,0.625,0.5333333333333333,0.25,1.0,1.0,0.6502425530925393,2,True,roc_auc,roc_auc,higher_is_better,0.6041666666666666,0.12089177221059799,,,89,0.9418859649122808,best_source_val,1,114,False,E5_structure_vs_lexical,9.152296304702759,E5_structure_vs_lexical,C5_lex_only,website_lexical_only,empty_all,<workspace_root>\output\week6\checkpoints\heco_encoder__tau0.7__seed46.pt,True
2026-04-30T13:26:24.182040+00:00,T2_PH,source_only,46,325,33,263,62,14,0.9357402912621359,0.9418859649122808,0.6041666666666666,0.5353535353535354,0.625,0.5333333333333333,0.25,1.0,1.0,0.6502425530925393,2,True,roc_auc,roc_auc,higher_is_better,0.6041666666666666,0.12089177221059799,,,89,0.9418859649122808,best_source_val,1,114,False,E5_structure_vs_lexical,9.763372421264648,E5_structure_vs_lexical,C6_no_edges,full,empty_all,<workspace_root>\output\week6\checkpoints\heco_encoder__tau0.7__seed46.pt,True
2026-04-30T13:26:41.167786+00:00,T2_PH,source_only,46,325,33,263,62,14,0.9981189320388348,0.9780701754385965,0.6875,0.6378306878306879,0.6875,0.625668449197861,0.375,1.0,1.0,0.41945099069328406,2,True,roc_auc,roc_auc,higher_is_better,0.6875,0.03628993406891823,,,158,0.9780701754385965,best_source_val,1,183,False,E5_structure_vs_lexical,16.400823831558228,E5_structure_vs_lexical,C7_no_cert_edge,full,remove_uses_cert,<workspace_root>\output\week6\checkpoints\heco_encoder__tau0.7__seed46.pt,True
2026-04-30T13:26:54.849225+00:00,T2_PH,source_only,46,325,33,263,62,14,0.9956917475728154,0.9791666666666666,0.875,0.8819444444444444,0.6458333333333333,0.641025641025641,0.625,0.6666666666666666,0.6666666666666666,0.471410427979468,2,True,roc_auc,roc_auc,higher_is_better,0.875,0.3592333495616913,,,112,0.9791666666666666,best_source_val,1,137,False,E5_structure_vs_lexical,13.077929735183716,E5_structure_vs_lexical,C8_no_registrar_edge,full,remove_registered_via,<workspace_root>\output\week6\checkpoints\heco_encoder__tau0.7__seed46.pt,True
2026-04-30T13:27:13.467882+00:00,T2_PH,source_only,46,325,33,263,62,14,0.9998179611650486,0.9912280701754386,0.7083333333333333,0.627020202020202,0.5833333333333333,0.5714285714285714,0.5,0.6666666666666666,0.6666666666666666,0.4235584710040306,2,True,roc_auc,roc_auc,higher_is_better,0.7083333333333333,0.0867193266749382,,,168,0.9912280701754386,best_source_val,1,193,False,E5_structure_vs_lexical,18.138855457305908,E5_structure_vs_lexical,C9_infra_edges_only,full,infra_only,<workspace_root>\output\week6\checkpoints\heco_encoder__tau0.7__seed46.pt,True
2026-04-30T13:27:25.313252+00:00,T2_ON,source_only,42,325,58,263,62,24,0.9976941747572815,0.9791666666666666,,,0.625,0.38461538461538464,0.625,,,0.30277217138952867,1,False,mean_pred_illegal,mean_pred_illegal_lower_is_better,lower_is_better,0.30277217138952867,0.2993318736553192,,,103,0.9791666666666666,best_source_val,1,128,False,E5_structure_vs_lexical,11.382797956466675,E5_structure_vs_lexical,C1_full,full,full,<workspace_root>\output\week5\checkpoints\heco_encoder__tau0.7__seed42.pt,True
2026-04-30T13:27:35.318279+00:00,T2_ON,source_only,42,325,58,263,62,24,0.9927791262135923,0.9660087719298246,,,0.625,0.38461538461538464,0.625,,,0.28262405386022255,1,False,mean_pred_illegal,mean_pred_illegal_lower_is_better,lower_is_better,0.28262405386022255,0.32760530710220337,,,84,0.9660087719298246,best_source_val,1,109,False,E5_structure_vs_lexical,9.43240237236023,E5_structure_vs_lexical,C2_no_cctld,no_cctld,full,<workspace_root>\output\week5\checkpoints\heco_encoder__tau0.7__seed42.pt,True
2026-04-30T13:27:50.273214+00:00,T2_ON,source_only,42,325,58,263,62,24,0.9655643203883495,0.9342105263157895,,,0.5,0.3333333333333333,0.5,,,0.43964377148737793,1,False,mean_pred_illegal,mean_pred_illegal_lower_is_better,lower_is_better,0.43964377148737793,0.5088267922401428,,,145,0.9342105263157895,best_source_val,1,170,False,E5_structure_vs_lexical,14.506098985671997,E5_structure_vs_lexical,C3_no_website_lexical,zero_website_lexical,full,<workspace_root>\output\week5\checkpoints\heco_encoder__tau0.7__seed42.pt,True
2026-04-30T13:28:06.114955+00:00,T2_ON,source_only,42,325,58,263,62,24,0.9655643203883495,0.9342105263157895,,,0.5,0.3333333333333333,0.5,,,0.43964377148737793,1,False,mean_pred_illegal,mean_pred_illegal_lower_is_better,lower_is_better,0.43964377148737793,0.5088267922401428,,,145,0.9342105263157895,best_source_val,1,170,False,E5_structure_vs_lexical,15.228428602218628,E5_structure_vs_lexical,C4_graph_only,zero_website_all,full,<workspace_root>\output\week5\checkpoints\heco_encoder__tau0.7__seed42.pt,True
2026-04-30T13:28:23.021322+00:00,T2_ON,source_only,42,325,58,263,62,24,0.9597087378640777,0.9725877192982456,,,0.4583333333333333,0.3142857142857143,0.4583333333333333,,,0.30686047847848386,1,False,mean_pred_illegal,mean_pred_illegal_lower_is_better,lower_is_better,0.30686047847848386,0.2070382535457611,,,190,0.9725877192982456,best_source_val,1,200,False,E5_structure_vs_lexical,16.442758798599243,E5_structure_vs_lexical,C5_lex_only,website_lexical_only,empty_all,<workspace_root>\output\week5\checkpoints\heco_encoder__tau0.7__seed42.pt,True
2026-04-30T13:28:40.051487+00:00,T2_ON,source_only,42,325,58,263,62,24,0.9597087378640777,0.9725877192982456,,,0.4583333333333333,0.3142857142857143,0.4583333333333333,,,0.30686047847848386,1,False,mean_pred_illegal,mean_pred_illegal_lower_is_better,lower_is_better,0.30686047847848386,0.2070382535457611,,,190,0.9725877192982456,best_source_val,1,200,False,E5_structure_vs_lexical,16.40406847000122,E5_structure_vs_lexical,C6_no_edges,full,empty_all,<workspace_root>\output\week5\checkpoints\heco_encoder__tau0.7__seed42.pt,True
2026-04-30T13:28:51.558677+00:00,T2_ON,source_only,42,325,58,263,62,24,0.9949635922330097,0.9714912280701755,,,0.5833333333333334,0.3684210526315789,0.5833333333333334,,,0.27046195426438163,1,False,mean_pred_illegal,mean_pred_illegal_lower_is_better,lower_is_better,0.27046195426438163,0.09311890602111816,,,101,0.9714912280701755,best_source_val,1,126,False,E5_structure_vs_lexical,11.071818113327026,E5_structure_vs_lexical,C7_no_cert_edge,full,remove_uses_cert,<workspace_root>\output\week5\checkpoints\heco_encoder__tau0.7__seed42.pt,True
2026-04-30T13:29:03.126520+00:00,T2_ON,source_only,42,325,58,263,62,24,0.995995145631068,0.9736842105263157,,,0.7083333333333334,0.4146341463414634,0.7083333333333334,,,0.3580192989773157,1,False,mean_pred_illegal,mean_pred_illegal_lower_is_better,lower_is_better,0.3580192989773157,0.5942341685295105,,,99,0.9736842105263157,best_source_val,1,124,False,E5_structure_vs_lexical,11.121752500534058,E5_structure_vs_lexical,C8_no_registrar_edge,full,remove_registered_via,<workspace_root>\output\week5\checkpoints\heco_encoder__tau0.7__seed42.pt,True
2026-04-30T13:29:16.577242+00:00,T2_ON,source_only,42,325,58,263,62,24,0.9976941747572815,0.9791666666666666,,,0.625,0.38461538461538464,0.625,,,0.30277217138952867,1,False,mean_pred_illegal,mean_pred_illegal_lower_is_better,lower_is_better,0.30277217138952867,0.2993318736553192,,,103,0.9791666666666666,best_source_val,1,128,False,E5_structure_vs_lexical,12.79722285270691,E5_structure_vs_lexical,C9_infra_edges_only,full,infra_only,<workspace_root>\output\week5\checkpoints\heco_encoder__tau0.7__seed42.pt,True
