seed,source_region,target_region,source_size,target_size,target_label_class_count,target_metric_name,target_quasi_metric,target_roc_auc,target_illegal_recall_at_youden,target_mean_pred_illegal,target_one_minus_mean_pred_illegal,threshold,logme_source,logme_cross,h_divergence,wasserstein,encoder_checkpoint
45,Belgium,Philippines,69,33,2,roc_auc,0.6954887218045113,0.6954887218045113,1.0,0.5906272227886522,0.4093727772113478,0.49905827822795307,-5.200678998778504,-4.19392226884721,0.7447619047619045,0.029369763514238218,<workspace_root>\output\week6\checkpoints\heco_encoder__tau0.7__seed45.pt
45,Belgium,Spain,69,39,1,one_minus_mean_pred_illegal,0.5462847316853832,,,0.4537152683146168,0.5462847316853832,0.49905827822795307,-5.200678998778504,-3.728655229975796,1.3298701298701294,0.05014385098088306,<workspace_root>\output\week6\checkpoints\heco_encoder__tau0.7__seed45.pt
45,Belgium,Sweden,69,27,1,one_minus_mean_pred_illegal,0.5218407444288843,,,0.4781592555711157,0.5218407444288843,0.49905827822795307,-5.200678998778504,-4.096047661951214,0.8757894736842102,0.045077885637248065,<workspace_root>\output\week6\checkpoints\heco_encoder__tau0.7__seed45.pt
45,Belgium,United Kingdom,69,39,1,one_minus_mean_pred_illegal,0.3382404504120251,,,0.6617595495879749,0.3382404504120251,0.49905827822795307,-5.200678998778504,-4.249852876797389,0.9264069264069259,0.03482291684127392,<workspace_root>\output\week6\checkpoints\heco_encoder__tau0.7__seed45.pt
45,France,Belgium,72,69,2,roc_auc,0.8206896551724138,0.8206896551724138,0.9,0.6824292770015503,0.3175707229984497,0.5730418841260991,-5.092825889030966,-2.9763662616092756,0.4394088669950742,0.023819818538577002,<workspace_root>\output\week6\checkpoints\heco_encoder__tau0.7__seed45.pt
45,France,Denmark,72,77,1,illegal_recall_at_youden,0.974025974025974,,0.974025974025974,0.6948298778507441,0.3051701221492559,0.5730418841260991,-5.092825889030966,-2.9178501901782963,1.2735632183908043,0.024047989181531067,<workspace_root>\output\week6\checkpoints\heco_encoder__tau0.7__seed45.pt
45,France,Germany,72,40,1,one_minus_mean_pred_illegal,0.3700845783310107,,,0.6299154216689893,0.3700845783310107,0.5730418841260991,-5.092825889030966,-3.55329492477179,0.6418972332015809,0.016503332281034802,<workspace_root>\output\week6\checkpoints\heco_encoder__tau0.7__seed45.pt
45,France,Italy,72,34,1,illegal_recall_at_youden,0.9705882352941176,,0.9705882352941176,0.8089365599601085,0.1910634400398915,0.5730418841260991,-5.092825889030966,-3.803943743658933,1.6588744588744588,0.08304228371746225,<workspace_root>\output\week6\checkpoints\heco_encoder__tau0.7__seed45.pt
45,France,Netherlands,72,5,1,illegal_recall_at_youden,1.0,,1.0,0.6443244274809397,0.35567557251906035,0.5730418841260991,-5.092825889030966,-4.80917954013907,1.7400000000000007,0.031552294356075726,<workspace_root>\output\week6\checkpoints\heco_encoder__tau0.7__seed45.pt
45,France,Ontario,72,58,1,one_minus_mean_pred_illegal,0.3810998907686848,,,0.6189001092313152,0.3810998907686848,0.5730418841260991,-5.092825889030966,-3.3493944917759064,0.09230769230769198,0.020146723802269523,<workspace_root>\output\week6\checkpoints\heco_encoder__tau0.7__seed45.pt
45,France,Philippines,72,33,2,roc_auc,0.6616541353383458,0.6616541353383458,1.0,0.7142442999915645,0.28575570000843553,0.5730418841260991,-5.092825889030966,-4.071477323497348,0.7047619047619045,0.02624859326513315,<workspace_root>\output\week6\checkpoints\heco_encoder__tau0.7__seed45.pt
45,France,Spain,72,39,1,one_minus_mean_pred_illegal,0.40553329286321127,,,0.5944667071367887,0.40553329286321127,0.5730418841260991,-5.092825889030966,-3.5735525721057626,0.7035573122529639,0.03226127354151162,<workspace_root>\output\week6\checkpoints\heco_encoder__tau0.7__seed45.pt
45,France,Sweden,72,27,1,one_minus_mean_pred_illegal,0.38220413334433434,,,0.6177958666556657,0.38220413334433434,0.5730418841260991,-5.092825889030966,-3.949073249823361,0.9094736842105267,0.027826176136167585,<workspace_root>\output\week6\checkpoints\heco_encoder__tau0.7__seed45.pt
45,France,United Kingdom,72,39,1,one_minus_mean_pred_illegal,0.2956009561474584,,,0.7043990438525416,0.2956009561474584,0.5730418841260991,-5.092825889030966,-4.21073800074201,1.2806324110671938,0.04513990672666647,<workspace_root>\output\week6\checkpoints\heco_encoder__tau0.7__seed45.pt
45,Philippines,Belgium,33,69,2,roc_auc,0.7448275862068965,0.7448275862068965,0.625,0.4417580646579761,0.5582419353420238,0.41360017401962,-7.396543390900147,-4.193922268847211,0.8247619047619046,0.029369763514238218,<workspace_root>\output\week6\checkpoints\heco_encoder__tau0.7__seed45.pt
45,Philippines,Denmark,33,77,1,illegal_recall_at_youden,0.4805194805194805,,0.4805194805194805,0.43577623616519406,0.564223763834806,0.41360017401962,-7.396543390900147,-3.808003413278477,0.7999999999999998,0.016056969208924583,<workspace_root>\output\week6\checkpoints\heco_encoder__tau0.7__seed45.pt
45,Philippines,France,33,72,2,roc_auc,0.7092013888888888,0.7092013888888888,0.4375,0.4092421475566208,0.5907578524433792,0.41360017401962,-7.396543390900147,-4.071477323497345,0.7047619047619049,0.02624859326513315,<workspace_root>\output\week6\checkpoints\heco_encoder__tau0.7__seed45.pt
45,Philippines,Germany,33,40,1,one_minus_mean_pred_illegal,0.5865628995094063,,,0.4134371004905937,0.5865628995094063,0.41360017401962,-7.396543390900147,-5.308394029475117,1.0133333333333332,0.026721380049181218,<workspace_root>\output\week6\checkpoints\heco_encoder__tau0.7__seed45.pt
45,Philippines,Italy,33,34,1,illegal_recall_at_youden,0.8823529411764706,,0.8823529411764706,0.5533576882803081,0.44664231171969193,0.41360017401962,-7.396543390900147,-5.467550086538591,1.1120879120879121,0.07097122201904685,<workspace_root>\output\week6\checkpoints\heco_encoder__tau0.7__seed45.pt
45,Philippines,Netherlands,33,5,1,illegal_recall_at_youden,0.0,,0.0,0.3953951303011309,0.6046048696988691,0.41360017401962,-7.396543390900147,-7.13910246985008,1.4714285714285715,0.036081030508742715,<workspace_root>\output\week6\checkpoints\heco_encoder__tau0.7__seed45.pt
45,Philippines,Ontario,33,58,1,one_minus_mean_pred_illegal,0.6062852809148847,,,0.3937147190851153,0.6062852809148847,0.41360017401962,-7.396543390900147,-4.354115877609624,0.8584795321637428,0.030642724778095636,<workspace_root>\output\week6\checkpoints\heco_encoder__tau0.7__seed45.pt
45,Philippines,Spain,33,39,1,one_minus_mean_pred_illegal,0.6135013127173091,,,0.3864986872826909,0.6135013127173091,0.41360017401962,-7.396543390900147,-5.238507337349159,1.1695238095238096,0.03968813423050242,<workspace_root>\output\week6\checkpoints\heco_encoder__tau0.7__seed45.pt
45,Philippines,Sweden,33,27,1,one_minus_mean_pred_illegal,0.6153665291438556,,,0.3846334708561444,0.6153665291438556,0.41360017401962,-7.396543390900147,-5.884994794072831,0.6666666666666665,0.03361480887042897,<workspace_root>\output\week6\checkpoints\heco_encoder__tau0.7__seed45.pt
45,Philippines,United Kingdom,33,39,1,one_minus_mean_pred_illegal,0.5144060064404707,,,0.4855939935595293,0.5144060064404707,0.41360017401962,-7.396543390900147,-5.977822798195944,0.7733333333333334,0.038052338551477355,<workspace_root>\output\week6\checkpoints\heco_encoder__tau0.7__seed45.pt
46,Belgium,Denmark,69,77,1,illegal_recall_at_youden,0.7662337662337663,,0.7662337662337663,0.6828117412072603,0.3171882587927397,0.5372492353205419,-5.875291965818363,-3.0674018969546113,1.7811494252873556,0.0589532699419046,<workspace_root>\output\week6\checkpoints\heco_encoder__tau0.7__seed46.pt
46,Belgium,France,69,72,2,roc_auc,0.8229166666666667,0.8229166666666667,0.7083333333333334,0.5645855427846951,0.4354144572153049,0.5372492353205419,-5.875291965818363,-3.308339695033585,0.4088669950738919,0.064211189068061,<workspace_root>\output\week6\checkpoints\heco_encoder__tau0.7__seed46.pt
46,Belgium,Germany,69,40,1,one_minus_mean_pred_illegal,0.47464181915965276,,,0.5253581808403472,0.47464181915965276,0.5372492353205419,-5.875291965818363,-3.976286154885026,1.0095238095238095,0.0708122915860051,<workspace_root>\output\week6\checkpoints\heco_encoder__tau0.7__seed46.pt
46,Belgium,Italy,69,34,1,illegal_recall_at_youden,0.9411764705882353,,0.9411764705882353,0.8502810748416456,0.1497189251583544,0.5372492353205419,-5.875291965818363,-4.117595161192114,0.8723809523809529,0.16088189662981306,<workspace_root>\output\week6\checkpoints\heco_encoder__tau0.7__seed46.pt
46,Belgium,Netherlands,69,5,1,illegal_recall_at_youden,0.2,,0.2,0.4828204766825522,0.5171795233174479,0.5372492353205419,-5.875291965818363,-5.577629535704183,1.7295238095238097,0.17036087437584435,<workspace_root>\output\week6\checkpoints\heco_encoder__tau0.7__seed46.pt
46,Belgium,Ontario,69,58,1,one_minus_mean_pred_illegal,0.4875045067728878,,,0.5124954932271122,0.4875045067728878,0.5372492353205419,-5.875291965818363,-3.6016101808925254,0.7433846153846155,0.06687005652164155,<workspace_root>\output\week6\checkpoints\heco_encoder__tau0.7__seed46.pt
46,Belgium,Philippines,69,33,2,roc_auc,0.6992481203007519,0.6992481203007519,0.7142857142857143,0.648361138434396,0.351638861565604,0.5372492353205419,-5.875291965818363,-4.53117564557645,1.3314285714285718,0.062367640551923634,<workspace_root>\output\week6\checkpoints\heco_encoder__tau0.7__seed46.pt
46,Belgium,Spain,69,39,1,one_minus_mean_pred_illegal,0.5427593993439037,,,0.45724060065609634,0.5427593993439037,0.5372492353205419,-5.875291965818363,-4.019645576882234,1.5186147186147188,0.09529116997873238,<workspace_root>\output\week6\checkpoints\heco_encoder__tau0.7__seed46.pt
46,Belgium,Sweden,69,27,1,one_minus_mean_pred_illegal,0.5295463424564557,,,0.47045365754354435,0.5295463424564557,0.5372492353205419,-5.875291965818363,-4.628287657303497,1.3326315789473684,0.1159886938579525,<workspace_root>\output\week6\checkpoints\heco_encoder__tau0.7__seed46.pt
46,Belgium,United Kingdom,69,39,1,one_minus_mean_pred_illegal,0.28010838525138226,,,0.7198916147486177,0.28010838525138226,0.5372492353205419,-5.875291965818363,-4.570546700077352,0.8883116883116884,0.15441890121635654,<workspace_root>\output\week6\checkpoints\heco_encoder__tau0.7__seed46.pt
46,France,Belgium,72,69,2,roc_auc,0.8241379310344827,0.8241379310344827,0.875,0.6377092787016949,0.3622907212983051,0.5178750107191742,-6.0085545735645205,-3.3083396950335846,0.29655172413793096,0.064211189068061,<workspace_root>\output\week6\checkpoints\heco_encoder__tau0.7__seed46.pt
46,France,Denmark,72,77,1,illegal_recall_at_youden,0.922077922077922,,0.922077922077922,0.7027063049601646,0.2972936950398354,0.5178750107191742,-6.0085545735645205,-3.1004760551923045,1.812413793103448,0.06206374254580555,<workspace_root>\output\week6\checkpoints\heco_encoder__tau0.7__seed46.pt
46,France,Germany,72,40,1,one_minus_mean_pred_illegal,0.5773727550961275,,,0.4226272449038725,0.5773727550961275,0.5178750107191742,-6.0085545735645205,-4.061358326393316,0.7826086956521734,0.060402643837154796,<workspace_root>\output\week6\checkpoints\heco_encoder__tau0.7__seed46.pt
46,France,Italy,72,34,1,illegal_recall_at_youden,0.7941176470588235,,0.7941176470588235,0.6863656999088411,0.3136343000911589,0.5178750107191742,-6.0085545735645205,-4.25352452040944,1.7021645021645022,0.2093638725573702,<workspace_root>\output\week6\checkpoints\heco_encoder__tau0.7__seed46.pt
46,France,Netherlands,72,5,1,illegal_recall_at_youden,1.0,,1.0,0.7818140475443265,0.21818595245567352,0.5178750107191742,-6.0085545735645205,-5.724025248559162,1.7400000000000007,0.11830853269003316,<workspace_root>\output\week6\checkpoints\heco_encoder__tau0.7__seed46.pt
46,France,Ontario,72,58,1,one_minus_mean_pred_illegal,0.4536084654256366,,,0.5463915345743634,0.4536084654256366,0.5178750107191742,-6.0085545735645205,-3.752441189964077,0.4923076923076919,0.03669723191005664,<workspace_root>\output\week6\checkpoints\heco_encoder__tau0.7__seed46.pt
46,France,Philippines,72,33,2,roc_auc,0.31954887218045114,0.31954887218045114,0.7142857142857143,0.6508341960948801,0.34916580390511986,0.5178750107191742,-6.0085545735645205,-4.530583646194542,1.276190476190476,0.08688081545260988,<workspace_root>\output\week6\checkpoints\heco_encoder__tau0.7__seed46.pt
46,France,Spain,72,39,1,one_minus_mean_pred_illegal,0.6219813556019385,,,0.3780186443980616,0.6219813556019385,0.5178750107191742,-6.0085545735645205,-4.02192140956331,1.3154150197628462,0.06029243198161459,<workspace_root>\output\week6\checkpoints\heco_encoder__tau0.7__seed46.pt
46,France,Sweden,72,27,1,one_minus_mean_pred_illegal,0.4702303203656659,,,0.5297696796343341,0.4702303203656659,0.5178750107191742,-6.0085545735645205,-4.628772547144562,1.311578947368421,0.07033241560631144,<workspace_root>\output\week6\checkpoints\heco_encoder__tau0.7__seed46.pt
46,France,United Kingdom,72,39,1,one_minus_mean_pred_illegal,0.5229082054729794,,,0.4770917945270206,0.5229082054729794,0.5178750107191742,-6.0085545735645205,-4.563550014735734,1.2126482213438736,0.19850684440140565,<workspace_root>\output\week6\checkpoints\heco_encoder__tau0.7__seed46.pt
46,Philippines,Belgium,33,69,2,roc_auc,0.6025862068965517,0.6025862068965517,0.025,0.408552215376052,0.591447784623948,0.6648794603955651,-8.171142301858435,-4.53117564557645,1.2952380952380955,0.062367640551923634,<workspace_root>\output\week6\checkpoints\heco_encoder__tau0.7__seed46.pt
46,Philippines,Denmark,33,77,1,illegal_recall_at_youden,0.19480519480519481,,0.19480519480519481,0.5204922473825692,0.47950775261743084,0.6648794603955651,-8.171142301858435,-4.292358112041526,0.9818181818181815,0.06433842642423585,<workspace_root>\output\week6\checkpoints\heco_encoder__tau0.7__seed46.pt
46,Philippines,France,33,72,2,roc_auc,0.2152777777777778,0.2152777777777778,0.0,0.38284685399237744,0.6171531460076225,0.6648794603955651,-8.171142301858435,-4.5305836461945415,1.1619047619047622,0.08688081545260988,<workspace_root>\output\week6\checkpoints\heco_encoder__tau0.7__seed46.pt
46,Philippines,Germany,33,40,1,one_minus_mean_pred_illegal,0.5536601213001887,,,0.4463398786998113,0.5536601213001887,0.6648794603955651,-8.171142301858435,-5.992689441392299,1.6723809523809527,0.09217962923894493,<workspace_root>\output\week6\checkpoints\heco_encoder__tau0.7__seed46.pt
46,Philippines,Italy,33,34,1,illegal_recall_at_youden,0.17647058823529413,,0.17647058823529413,0.5800408773312534,0.4199591226687466,0.6648794603955651,-8.171142301858435,-6.242318024176775,1.221978021978022,0.157001137846766,<workspace_root>\output\week6\checkpoints\heco_encoder__tau0.7__seed46.pt
46,Philippines,Netherlands,33,5,1,illegal_recall_at_youden,0.0,,0.0,0.41480334104832817,0.5851966589516718,0.6648794603955651,-8.171142301858435,-8.038442790829615,1.4714285714285715,0.18140098289427747,<workspace_root>\output\week6\checkpoints\heco_encoder__tau0.7__seed46.pt
46,Philippines,Ontario,33,58,1,one_minus_mean_pred_illegal,0.5918850799628647,,,0.40811492003713534,0.5918850799628647,0.6648794603955651,-8.171142301858435,-4.808072242454929,1.113450292397661,0.09255355308752505,<workspace_root>\output\week6\checkpoints\heco_encoder__tau0.7__seed46.pt
46,Philippines,Spain,33,39,1,one_minus_mean_pred_illegal,0.5283127540027104,,,0.4716872459972896,0.5283127540027104,0.6648794603955651,-8.171142301858435,-5.9353275005657515,1.4933333333333332,0.1166010879693027,<workspace_root>\output\week6\checkpoints\heco_encoder__tau0.7__seed46.pt
46,Philippines,Sweden,33,27,1,one_minus_mean_pred_illegal,0.5239271941348735,,,0.4760728058651265,0.5239271941348735,0.6648794603955651,-8.171142301858435,-6.800017649875278,0.7333333333333334,0.1298488324813587,<workspace_root>\output\week6\checkpoints\heco_encoder__tau0.7__seed46.pt
46,Philippines,United Kingdom,33,39,1,one_minus_mean_pred_illegal,0.5933022158487999,,,0.40669778415120006,0.5933022158487999,0.6648794603955651,-8.171142301858435,-6.390024198036055,1.0552380952380953,0.13465251969187725,<workspace_root>\output\week6\checkpoints\heco_encoder__tau0.7__seed46.pt
